time_epoch_braclet acc_x acc_y acc_z gyro_x gyro_y gyro_z quat_w quat_x quat_y quat_z rssi-inCollision acc_x-inCollision acc_y-inCollision acc_z-inCollision gyro_x-inCollision gyro_y-inCollision gyro_z-inCollision quat_w-inCollision quat_x-inCollision quat_y-inCollision quat_z-inCollision bracelets-distance
1595876787.364000 919 -187 -383 -622 -268 -394 -2.040966e-01 8.093675e-01 2.988209e-01 4.625742e-01 0 0 0 0 0 0 0 0 0 0 0 2.292661
1595876787.412000 919 -187 -383 -622 -268 -394 -2.040966e-01 8.093675e-01 2.988209e-01 4.625742e-01 70 -932 162 176 -4 18 -4 -7.216305e-01 -3.223320e-01 -5.514617e-01 2.669111e-01 2.254495
1595876787.464000 1021 -203 -530 -563 -200 -237 -1.674827e-01 8.134263e-01 3.022501e-01 4.679017e-01 0 0 0 0 0 0 0 0 0 0 0 2.225390
1595876787.512000 1021 -203 -530 -563 -200 -237 -1.674827e-01 8.134263e-01 3.022501e-01 4.679017e-01 74 -957 176 177 11 9 21 -7.211345e-01 -3.228168e-01 -5.520051e-01 2.665421e-01 2.174421
1595876787.564000 988 -243 -475 -392 153 301 -1.419086e-01 8.221542e-01 2.874793e-01 4.704041e-01 0 0 0 0 0 0 0 0 0 0 0 2.126558
1595876787.612000 988 -243 -475 -392 153 301 -1.419086e-01 8.221542e-01 2.874793e-01 4.704041e-01 71 -936 161 170 14 -18 31 -7.218322e-01 -3.238388e-01 -5.509410e-01 2.656137e-01 2.085789
1595876787.664000 810 -212 -377 925 -66 612 -1.704659e-01 8.248033e-01 2.714148e-01 4.658057e-01 0 0 0 0 0 0 0 0 0 0 0 2.021091
1595876787.712000 810 -212 -377 925 -66 612 -1.704659e-01 8.248033e-01 2.714148e-01 4.658057e-01 63 -941 165 176 14 21 -1 -7.217380e-01 -3.245227e-01 -5.506571e-01 2.656240e-01 1.990149
1595876787.764000 963 -188 -575 1273 761 299 -2.379215e-01 8.102028e-01 2.822953e-01 4.552737e-01 0 0 0 0 0 0 0 0 0 0 0 1.921493
1595876787.812000 963 -188 -575 1273 761 299 -2.379215e-01 8.102028e-01 2.822953e-01 4.552737e-01 73 -943 171 180 11 0 -9 -7.212948e-01 -3.251259e-01 -5.507670e-01 2.658623e-01 1.859133
1595876787.864000 726 -183 -361 694 396 1008 -3.038336e-01 7.877214e-01 2.692877e-01 4.633188e-01 0 0 0 0 0 0 0 0 0 0 0 1.807488
1595876787.912000 726 -183 -361 694 396 1008 -3.038336e-01 7.877214e-01 2.692877e-01 4.633188e-01 67 -939 166 181 12 -9 1 -7.213241e-01 -3.250780e-01 -5.505452e-01 2.663003e-01 1.746472
1595876787.964000 741 -259 -357 562 214 720 -3.556469e-01 7.855116e-01 2.421231e-01 4.448181e-01 0 0 0 0 0 0 0 0 0 0 0 1.696449
1595876788.012000 741 -259 -357 562 214 720 -3.556469e-01 7.855116e-01 2.421231e-01 4.448181e-01 66 -943 167 182 -11 -20 -32 -7.215054e-01 -3.239786e-01 -5.504828e-01 2.672762e-01 1.628676
1595876788.064000 850 -205 -471 68 6 -45 -3.814054e-01 7.769708e-01 2.379130e-01 4.407310e-01 0 0 0 0 0 0 0 0 0 0 0 1.582799
1595876788.112000 850 -205 -471 68 6 -45 -3.814054e-01 7.769708e-01 2.379130e-01 4.407310e-01 65 -937 177 175 13 -16 -30 -7.217572e-01 -3.231275e-01 -5.498783e-01 2.688660e-01 1.553551
1595876788.164000 910 -212 -473 -483 -285 -658 -3.611425e-01 7.777046e-01 2.492659e-01 4.501312e-01 0 0 0 0 0 0 0 0 0 0 0 1.526808
1595876788.212000 910 -212 -473 -483 -285 -658 -3.611425e-01 7.777046e-01 2.492659e-01 4.501312e-01 70 -943 174 180 11 -26 -1 -7.221812e-01 -3.228208e-01 -5.491433e-01 2.695972e-01 1.500254
1595876788.264000 995 -235 -502 -689 -394 -1264 -3.048751e-01 7.854120e-01 2.852215e-01 4.569769e-01 0 0 0 0 0 0 0 0 0 0 0 1.478299
1595876788.312000 995 -235 -502 -689 -394 -1264 -3.048751e-01 7.854120e-01 2.852215e-01 4.569769e-01 66 -940 171 180 -5 -24 -19 -7.230822e-01 -3.213495e-01 -5.485830e-01 2.700801e-01 1.465610
1595876788.412000 776 -169 -336 -326 -649 -903 -2.505474e-01 7.815492e-01 3.300146e-01 4.663660e-01 72 -942 166 193 -10 -24 21 -7.241312e-01 -3.195845e-01 -5.484085e-01 2.697181e-01 1.431128
1595876788.464000 969 -143 -507 -238 255 229 -2.256542e-01 7.897592e-01 3.464466e-01 4.531395e-01 0 0 0 0 0 0 0 0 0 0 0 1.418296
1595876788.512000 969 -143 -507 -238 255 229 -2.256542e-01 7.897592e-01 3.464466e-01 4.531395e-01 62 -934 163 186 -37 -22 3 -7.255210e-01 -3.181135e-01 -5.478486e-01 2.688584e-01 1.404023
1595876788.564000 744 -163 -272 -511 -314 562 -2.246096e-01 8.009040e-01 3.157962e-01 4.564823e-01 0 0 0 0 0 0 0 0 0 0 0 1.384170
1595876788.612000 744 -163 -272 -511 -314 562 -2.246096e-01 8.009040e-01 3.157962e-01 4.564823e-01 67 -938 165 189 -31 10 2 -7.266597e-01 -3.169447e-01 -5.475886e-01 2.676910e-01 1.356174
1595876788.664000 852 -216 -313 -406 -96 -369 -2.025787e-01 8.134887e-01 3.057297e-01 4.513617e-01 0 0 0 0 0 0 0 0 0 0 0 1.334985
1595876788.712000 852 -216 -313 -406 -96 -369 -2.025787e-01 8.134887e-01 3.057297e-01 4.513617e-01 70 -943 160 203 -21 -1 7 -7.271799e-01 -3.156769e-01 -5.481010e-01 2.667262e-01 1.302823
1595876788.764000 968 -216 -430 -25 -511 -746 -1.755361e-01 8.103593e-01 3.369732e-01 4.460425e-01 0 0 0 0 0 0 0 0 0 0 0 1.268909
1595876788.812000 968 -216 -430 -25 -511 -746 -1.755361e-01 8.103593e-01 3.369732e-01 4.460425e-01 63 -941 168 188 -41 -10 -27 -7.276634e-01 -3.140879e-01 -5.484026e-01 2.666634e-01 1.230196
1595876788.864000 991 -215 -533 -52 101 -210 -1.627827e-01 7.997531e-01 3.642011e-01 4.486137e-01 0 0 0 0 0 0 0 0 0 0 0 1.195357
1595876788.912000 991 -215 -533 -52 101 -210 -1.627827e-01 7.997531e-01 3.642011e-01 4.486137e-01 67 -938 161 198 -29 14 5 -7.280346e-01 -3.129304e-01 -5.489557e-01 2.658718e-01 1.156882
1595876788.964000 1032 -256 -542 794 407 276 -1.807858e-01 7.954697e-01 3.671868e-01 4.468986e-01 0 0 0 0 0 0 0 0 0 0 0 1.101074
1595876789.012000 1032 -256 -542 794 407 276 -1.807858e-01 7.954697e-01 3.671868e-01 4.468986e-01 67 -943 155 201 2 -17 -1 -7.280930e-01 -3.126851e-01 -5.491368e-01 2.656267e-01 1.039847
1595876789.064000 833 -165 -466 1819 526 677 -2.645829e-01 7.746450e-01 3.751767e-01 4.349291e-01 0 0 0 0 0 0 0 0 0 0 0 0.981816
1595876789.112000 833 -165 -466 1819 526 677 -2.645829e-01 7.746450e-01 3.751767e-01 4.349291e-01 62 -933 166 187 13 3 4 -7.282058e-01 -3.129863e-01 -5.485805e-01 2.661116e-01 0.922037
1595876789.212000 874 -144 -578 1429 1362 534 -3.662699e-01 7.393758e-01 3.766459e-01 4.210792e-01 68 -945 158 200 41 -8 23 -7.276800e-01 -3.143392e-01 -5.482930e-01 2.665474e-01 0.836034
1595876789.264000 695 -129 -397 626 518 673 -4.373198e-01 7.081346e-01 3.543114e-01 4.263334e-01 0 0 0 0 0 0 0 0 0 0 0 0.797109
1595876789.312000 695 -129 -397 626 518 673 -4.373198e-01 7.081346e-01 3.543114e-01 4.263334e-01 67 -931 168 189 35 2 6 -7.274743e-01 -3.160384e-01 -5.471163e-01 2.675157e-01 0.773444
1595876789.364000 746 -167 -457 181 74 31 -4.586674e-01 7.046938e-01 3.489900e-01 4.138077e-01 0 0 0 0 0 0 0 0 0 0 0 0.746465
1595876789.412000 746 -167 -457 181 74 31 -4.586674e-01 7.046938e-01 3.489900e-01 4.138077e-01 68 -942 174 194 29 16 7 -7.263713e-01 -3.177455e-01 -5.472351e-01 2.682465e-01 0.739379
1595876789.464000 830 -146 -496 -580 -257 -344 -4.332867e-01 7.116058e-01 3.681625e-01 4.127180e-01 0 0 0 0 0 0 0 0 0 0 0 0.732728
1595876789.512000 830 -146 -496 -580 -257 -344 -4.332867e-01 7.116058e-01 3.681625e-01 4.127180e-01 65 -938 170 193 28 -2 21 -7.260950e-01 -3.192230e-01 -5.466465e-01 2.684403e-01 0.732705
1595876789.564000 892 -173 -444 -1206 -688 -553 -3.726805e-01 7.357785e-01 3.784178e-01 4.201658e-01 0 0 0 0 0 0 0 0 0 0 0 0.736471
1595876789.612000 892 -173 -444 -1206 -688 -553 -3.726805e-01 7.357785e-01 3.784178e-01 4.201658e-01 66 -938 167 189 33 -8 16 -7.259328e-01 -3.212195e-01 -5.455788e-01 2.686696e-01 0.745754
1595876789.664000 1127 -247 -509 -1430 -1227 -1210 -2.778344e-01 7.636785e-01 4.011876e-01 4.226721e-01 0 0 0 0 0 0 0 0 0 0 0 0.755512
1595876789.712000 1127 -247 -509 -1430 -1227 -1210 -2.778344e-01 7.636785e-01 4.011876e-01 4.226721e-01 68 -934 174 187 23 -7 14 -7.256281e-01 -3.223793e-01 -5.449687e-01 2.693411e-01 0.764502
1595876789.764000 839 -186 -232 -958 -674 -864 -1.890919e-01 7.665609e-01 4.308586e-01 4.370234e-01 0 0 0 0 0 0 0 0 0 0 0 0.770347
1595876789.812000 839 -186 -232 -958 -674 -864 -1.890919e-01 7.665609e-01 4.308586e-01 4.370234e-01 69 -940 178 189 4 6 10 -7.255715e-01 -3.228085e-01 -5.447890e-01 2.693428e-01 0.774984
1595876789.864000 1018 -170 -587 -117 479 360 -1.527128e-01 7.757713e-01 4.331746e-01 4.326863e-01 0 0 0 0 0 0 0 0 0 0 0 0.775913
1595876789.912000 1018 -170 -587 -117 479 360 -1.527128e-01 7.757713e-01 4.331746e-01 4.326863e-01 72 -945 174 194 -26 -4 -4 -7.259756e-01 -3.223981e-01 -5.448785e-01 2.685634e-01 0.775501
1595876789.964000 807 -195 -296 -299 669 1277 -1.859114e-01 7.782520e-01 3.833583e-01 4.612994e-01 0 0 0 0 0 0 0 0 0 0 0 0.771597
1595876790.012000 807 -195 -296 -299 669 1277 -1.859114e-01 7.782520e-01 3.833583e-01 4.612994e-01 64 -941 172 190 -18 -3 -1 -7.264774e-01 -3.212784e-01 -5.452700e-01 2.677524e-01 0.767686
1595876790.064000 897 -268 -414 531 -240 319 -2.115453e-01 7.915552e-01 3.521075e-01 4.524481e-01 0 0 0 0 0 0 0 0 0 0 0 0.766539
1595876790.164000 777 -156 -352 1110 -232 -93 -2.558028e-01 7.754040e-01 3.795842e-01 4.350051e-01 0 0 0 0 0 0 0 0 0 0 0 0.771820
1595876790.264000 894 -218 -467 841 29 -294 -2.797939e-01 7.658930e-01 4.141364e-01 4.044926e-01 0 0 0 0 0 0 0 0 0 0 0 0.785929
1595876790.312000 894 -218 -467 841 29 -294 -2.797939e-01 7.658930e-01 4.141364e-01 4.044926e-01 83 -941 175 199 -27 -12 -11 -7.280097e-01 -3.178024e-01 -5.460683e-01 2.661068e-01 0.795207
1595876790.364000 999 -198 -578 1178 -558 11 -3.168239e-01 7.443012e-01 4.454211e-01 3.837164e-01 0 0 0 0 0 0 0 0 0 0 0 0.807218
1595876790.412000 999 -198 -578 1178 -558 11 -3.168239e-01 7.443012e-01 4.454211e-01 3.837164e-01 76 -936 168 193 -19 -13 18 -7.290832e-01 -3.168415e-01 -5.454849e-01 2.655096e-01 0.825768
1595876790.464000 829 -160 -474 1239 286 293 -3.764054e-01 7.174714e-01 4.633199e-01 3.590104e-01 0 0 0 0 0 0 0 0 0 0 0 0.845885
1595876790.512000 829 -160 -474 1239 286 293 -3.764054e-01 7.174714e-01 4.633199e-01 3.590104e-01 82 -935 169 202 -16 -7 0 -7.294391e-01 -3.167149e-01 -5.452330e-01 2.652006e-01 0.849558
1595876790.564000 914 -184 -549 1021 219 -53 -4.223668e-01 6.957456e-01 4.816935e-01 3.248318e-01 0 0 0 0 0 0 0 0 0 0 0 0.860651
1595876790.612000 914 -184 -549 1021 219 -53 -4.223668e-01 6.957456e-01 4.816935e-01 3.248318e-01 66 -931 174 200 -9 -2 0 -7.296309e-01 -3.168407e-01 -5.448123e-01 2.653869e-01 0.869217
1595876790.664000 831 -111 -510 397 374 429 -4.601984e-01 6.725976e-01 4.876028e-01 3.131668e-01 0 0 0 0 0 0 0 0 0 0 0 0.876514
1595876790.712000 831 -111 -510 397 374 429 -4.601984e-01 6.725976e-01 4.876028e-01 3.131668e-01 68 -943 176 203 -23 24 -1 -7.293031e-01 -3.168309e-01 -5.455278e-01 2.648294e-01 0.876885
1595876790.764000 816 -154 -488 -255 479 989 -4.627665e-01 6.864594e-01 4.664897e-01 3.114610e-01 0 0 0 0 0 0 0 0 0 0 0 0.870974
1595876790.812000 816 -154 -488 -255 479 989 -4.627665e-01 6.864594e-01 4.664897e-01 3.114610e-01 74 -939 171 205 -6 -13 25 -7.292395e-01 -3.170739e-01 -5.457089e-01 2.643402e-01 0.864322
1595876790.864000 767 -167 -419 -437 219 165 -4.690499e-01 6.982343e-01 4.399365e-01 3.145106e-01 0 0 0 0 0 0 0 0 0 0 0 0.851357
1595876790.964000 895 -164 -559 -1142 -54 -548 -4.303028e-01 7.037434e-01 4.509329e-01 3.409463e-01 0 0 0 0 0 0 0 0 0 0 0 0.822995
1595876791.012000 895 -164 -559 -1142 -54 -548 -4.303028e-01 7.037434e-01 4.509329e-01 3.409463e-01 73 -942 168 184 62 8 28 -7.290660e-01 -3.200688e-01 -5.441292e-01 2.644657e-01 0.805519
1595876791.064000 912 -217 -522 -1761 -60 -1041 -3.588896e-01 7.128963e-01 4.579504e-01 3.914826e-01 0 0 0 0 0 0 0 0 0 0 0 0.789864
1595876791.112000 912 -217 -522 -1761 -60 -1041 -3.588896e-01 7.128963e-01 4.579504e-01 3.914826e-01 69 -927 170 195 76 22 -14 -7.271772e-01 -3.234882e-01 -5.440096e-01 2.657486e-01 0.782817
1595876791.164000 1119 -282 -320 -1102 -1084 -1768 -2.595863e-01 7.139387e-01 4.928051e-01 4.243226e-01 0 0 0 0 0 0 0 0 0 0 0 0.785565
1595876791.212000 1119 -282 -320 -1102 -1084 -1768 -2.595863e-01 7.139387e-01 4.928051e-01 4.243226e-01 67 -941 179 188 92 17 -22 -7.246736e-01 -3.267226e-01 -5.440087e-01 2.686169e-01 0.793383
1595876791.264000 1157 -228 -502 234 -1427 -2407 -1.521006e-01 6.875044e-01 5.947304e-01 3.879419e-01 0 0 0 0 0 0 0 0 0 0 0 0.803495
1595876791.312000 1157 -228 -502 234 -1427 -2407 -1.521006e-01 6.875044e-01 5.947304e-01 3.879419e-01 63 -946 184 198 93 51 -36 -7.218584e-01 -3.294658e-01 -5.444913e-01 2.718489e-01 0.811173
1595876791.412000 805 -126 -325 -917 491 2 -1.126736e-01 6.527869e-01 6.344759e-01 3.982641e-01 81 -949 184 200 97 -48 7 -7.205686e-01 -3.325748e-01 -5.427763e-01 2.748976e-01 0.814468
1595876791.512000 780 -296 -246 -1064 794 1520 -1.251214e-01 6.724818e-01 5.670136e-01 4.589209e-01 71 -929 179 182 1 -28 -16 -7.211350e-01 -3.330710e-01 -5.404698e-01 2.773455e-01 0.801328
1595876791.564000 932 -321 -456 1438 424 692 -1.740687e-01 6.893168e-01 5.303235e-01 4.618435e-01 0 0 0 0 0 0 0 0 0 0 0 0.792586
1595876791.612000 932 -321 -456 1438 424 692 -1.740687e-01 6.893168e-01 5.303235e-01 4.618435e-01 68 -946 169 201 -7 -45 0 -7.216915e-01 -3.327362e-01 -5.396053e-01 2.779822e-01 0.785737
1595876791.712000 956 -164 -590 2921 495 683 -2.918709e-01 6.610735e-01 5.653091e-01 3.977672e-01 72 -932 182 192 -46 -39 -42 -7.232028e-01 -3.303821e-01 -5.386332e-01 2.787465e-01 0.780073
1595876791.764000 1132 -121 -666 2230 450 1573 -4.202702e-01 6.347996e-01 5.696169e-01 3.097402e-01 0 0 0 0 0 0 0 0 0 0 0 0.783666
1595876791.812000 1132 -121 -666 2230 450 1573 -4.202702e-01 6.347996e-01 5.696169e-01 3.097402e-01 82 -948 176 201 -53 -33 -3 -7.246544e-01 -3.270191e-01 -5.389895e-01 2.782531e-01 0.785179
1595876791.912000 889 -92 -492 1298 514 1623 -5.196597e-01 6.277543e-01 5.318058e-01 2.303495e-01 83 -930 159 192 -43 -38 -4 -7.267087e-01 -3.247178e-01 -5.379207e-01 2.776582e-01 0.797353
1595876791.964000 714 -109 -387 -94 1021 354 -5.680254e-01 6.276538e-01 4.941156e-01 1.981101e-01 0 0 0 0 0 0 0 0 0 0 0 0.807202
1595876792.012000 714 -109 -387 -94 1021 354 -5.680254e-01 6.276538e-01 4.941156e-01 1.981101e-01 70 -941 161 202 -4 -5 -15 -7.269246e-01 -3.230572e-01 -5.385711e-01 2.777694e-01 0.818671
1595876792.064000 555 -118 -210 -1834 -403 -968 -5.373731e-01 6.441885e-01 4.808525e-01 2.550142e-01 0 0 0 0 0 0 0 0 0 0 0 0.832481
1595876792.112000 555 -118 -210 -1834 -403 -968 -5.373731e-01 6.441885e-01 4.808525e-01 2.550142e-01 62 -938 171 208 6 -8 -21 -7.265742e-01 -3.228812e-01 -5.387050e-01 2.786300e-01 0.859315
1595876792.164000 1060 -220 -692 -2519 -947 -1970 -4.024665e-01 6.752331e-01 5.338144e-01 3.116460e-01 0 0 0 0 0 0 0 0 0 0 0 0.891612
1595876792.212000 1060 -220 -692 -2519 -947 -1970 -4.024665e-01 6.752331e-01 5.338144e-01 3.116460e-01 62 -938 170 197 14 11 -20 -7.260798e-01 -3.227903e-01 -5.388383e-01 2.797638e-01 0.941113
1595876792.264000 973 -250 -656 -3100 818 -1202 -2.679491e-01 6.725582e-01 5.352877e-01 4.351273e-01 0 0 0 0 0 0 0 0 0 0 0 1.004036
1595876792.312000 973 -250 -656 -3100 818 -1202 -2.679491e-01 6.725582e-01 5.352877e-01 4.351273e-01 66 -942 162 201 19 38 -17 -7.250750e-01 -3.233541e-01 -5.396560e-01 2.801426e-01 1.068834
1595876792.364000 842 -265 -500 -1985 -187 195 -1.828609e-01 6.806014e-01 4.752186e-01 5.267931e-01 0 0 0 0 0 0 0 0 0 0 0 1.125822
1595876792.412000 842 -265 -500 -1985 -187 195 -1.828609e-01 6.806014e-01 4.752186e-01 5.267931e-01 66 -940 164 208 6 -1 -20 -7.237484e-01 -3.227510e-01 -5.413159e-01 2.810644e-01 1.211895
1595876792.464000 974 -294 -663 -837 159 33 -1.379996e-01 7.020219e-01 4.302341e-01 5.504726e-01 0 0 0 0 0 0 0 0 0 0 0 1.270801
1595876792.512000 974 -294 -663 -837 159 33 -1.379996e-01 7.020219e-01 4.302341e-01 5.504726e-01 68 -938 159 198 45 -2 7 -7.232643e-01 -3.240956e-01 -5.405866e-01 2.821646e-01 1.348252
1595876792.564000 1177 -408 -125 175 -239 -929 -1.190195e-01 6.880550e-01 4.346960e-01 5.687303e-01 0 0 0 0 0 0 0 0 0 0 0 1.405847
1595876792.612000 1177 -408 -125 175 -239 -929 -1.190195e-01 6.880550e-01 4.346960e-01 5.687303e-01 68 -941 163 202 14 -6 -35 -7.226090e-01 -3.244081e-01 -5.405377e-01 2.835748e-01 1.442086
1595876792.664000 1042 -171 -170 2413 691 -707 -1.389812e-01 6.653031e-01 5.229038e-01 5.144197e-01 0 0 0 0 0 0 0 0 0 0 0 1.470881
1595876792.712000 1042 -171 -170 2413 691 -707 -1.389812e-01 6.653031e-01 5.229038e-01 5.144197e-01 63 -950 169 211 -19 -16 -28 -7.222810e-01 -3.241536e-01 -5.404595e-01 2.848475e-01 1.489335
1595876792.764000 796 -108 -88 1075 743 1439 -2.373653e-01 6.469715e-01 5.439444e-01 4.787589e-01 0 0 0 0 0 0 0 0 0 0 0 1.513397
1595876792.812000 796 -108 -88 1075 743 1439 -2.373653e-01 6.469715e-01 5.439444e-01 4.787589e-01 62 -934 160 202 8 -50 11 -7.237349e-01 -3.227722e-01 -5.389099e-01 2.856607e-01 1.496877
1595876792.864000 927 -198 -418 575 -102 1702 -3.125096e-01 6.780604e-01 4.948272e-01 4.446548e-01 0 0 0 0 0 0 0 0 0 0 0 1.495151
1595876792.912000 927 -198 -418 575 -102 1702 -3.125096e-01 6.780604e-01 4.948272e-01 4.446548e-01 63 -937 144 217 -5 -33 6 -7.249834e-01 -3.217808e-01 -5.376034e-01 2.860748e-01 1.493129
1595876792.964000 859 -227 -374 1994 -413 152 -3.760961e-01 6.783402e-01 4.940153e-01 3.928807e-01 0 0 0 0 0 0 0 0 0 0 0 1.495775
1595876793.012000 859 -227 -374 1994 -413 152 -3.760961e-01 6.783402e-01 4.940153e-01 3.928807e-01 61 -933 163 213 -8 -26 -17 -7.255303e-01 -3.211694e-01 -5.368082e-01 2.868674e-01 1.498556
1595876793.064000 924 -123 -500 2427 -330 -426 -4.404377e-01 6.278801e-01 5.577494e-01 3.173276e-01 0 0 0 0 0 0 0 0 0 0 0 1.507317
1595876793.164000 887 -52 -422 796 362 50 -4.868631e-01 5.832348e-01 5.913522e-01 2.703778e-01 0 0 0 0 0 0 0 0 0 0 0 1.556844
1595876793.212000 887 -52 -422 796 362 50 -4.868631e-01 5.832348e-01 5.913522e-01 2.703778e-01 66 -954 150 208 13 -21 10 -7.263689e-01 -3.197586e-01 -5.365523e-01 2.868001e-01 1.584121
1595876793.264000 966 -133 -573 -995 -11 293 -4.813831e-01 6.016830e-01 5.762925e-01 2.722771e-01 0 0 0 0 0 0 0 0 0 0 0 1.620539
1595876793.312000 966 -133 -573 -995 -11 293 -4.813831e-01 6.016830e-01 5.762925e-01 2.722771e-01 62 -932 147 208 38 -25 -7 -7.268616e-01 -3.200047e-01 -5.352128e-01 2.877784e-01 1.672339
1595876793.364000 669 -170 -336 -2002 86 -297 -4.318130e-01 6.387171e-01 5.430774e-01 3.326334e-01 0 0 0 0 0 0 0 0 0 0 0 1.726561
1595876793.412000 669 -170 -336 -2002 86 -297 -4.318130e-01 6.387171e-01 5.430774e-01 3.326334e-01 69 -938 165 211 45 22 -11 -7.258919e-01 -3.214115e-01 -5.347296e-01 2.895511e-01 1.809257
1595876793.464000 904 -258 -442 -1744 -736 -839 -3.375343e-01 6.761672e-01 5.265657e-01 3.893546e-01 0 0 0 0 0 0 0 0 0 0 0 1.875088
1595876793.512000 904 -258 -442 -1744 -736 -839 -3.375343e-01 6.761672e-01 5.265657e-01 3.893546e-01 64 -942 169 220 20 2 4 -7.249781e-01 -3.228161e-01 -5.347919e-01 2.901622e-01 1.922496
1595876793.564000 884 -191 -641 -2130 242 -593 -2.449321e-01 6.895696e-01 5.226398e-01 4.374354e-01 0 0 0 0 0 0 0 0 0 0 0 2.024133
1595876793.612000 884 -191 -641 -2130 242 -593 -2.449321e-01 6.895696e-01 5.226398e-01 4.374354e-01 67 -942 158 208 16 -20 23 -7.254637e-01 -3.237304e-01 -5.334471e-01 2.904052e-01 2.101836
1595876793.712000 817 -272 -459 -2356 287 511 -1.617402e-01 7.120231e-01 4.462199e-01 5.174466e-01 75 -931 153 207 10 -8 -3 -7.257591e-01 -3.245805e-01 -5.324634e-01 2.905234e-01 2.256115
1595876793.810000 1050 -302 -489 -448 -597 520 -1.182875e-01 7.479944e-01 3.808637e-01 5.305236e-01 6 0 0 0 0 0 0 0 0 0 0 2.369854
1595876793.812000 1050 -302 -489 -448 -597 520 -1.182875e-01 7.479944e-01 3.808637e-01 5.305236e-01 67 -931 153 207 10 -8 -3 -7.257591e-01 -3.245805e-01 -5.324634e-01 2.905234e-01 2.369854
1595876793.864000 1018 -273 -266 1483 -691 -803 -1.290924e-01 7.492239e-01 4.035738e-01 5.090450e-01 0 0 0 0 0 0 0 0 0 0 0 2.417077
1595876793.912000 1018 -273 -266 1483 -691 -803 -1.290924e-01 7.492239e-01 4.035738e-01 5.090450e-01 75 -941 163 218 -7 -9 -9 -7.249135e-01 -3.239131e-01 -5.337517e-01 2.910152e-01 2.445519
1595876793.964000 1052 -141 -413 1074 55 -909 -1.454484e-01 7.307821e-01 4.856011e-01 4.571584e-01 0 0 0 0 0 0 0 0 0 0 0 2.476940
1595876794.012000 1052 -141 -413 1074 55 -909 -1.454484e-01 7.307821e-01 4.856011e-01 4.571584e-01 67 -939 153 214 -35 -1 -8 -7.255038e-01 -3.225004e-01 -5.340421e-01 2.905799e-01 2.503488
1595876794.112000 748 -152 -235 310 210 427 -1.733373e-01 7.197161e-01 5.006641e-01 4.486629e-01 69 -947 149 216 -41 8 -28 -7.260067e-01 -3.203707e-01 -5.349684e-01 2.899754e-01 2.544047
1595876794.164000 865 -209 -414 637 487 289 -2.078881e-01 7.202229e-01 4.892022e-01 4.458057e-01 0 0 0 0 0 0 0 0 0 0 0 2.555365
1595876794.212000 865 -209 -414 637 487 289 -2.078881e-01 7.202229e-01 4.892022e-01 4.458057e-01 63 -937 144 218 -44 -13 -18 -7.263657e-01 -3.176820e-01 -5.361838e-01 2.897895e-01 2.562669
1595876794.264000 851 -209 -398 1418 160 -190 -2.601934e-01 7.001967e-01 5.056773e-01 4.316415e-01 0 0 0 0 0 0 0 0 0 0 0 2.567316
1595876794.312000 851 -209 -398 1418 160 -190 -2.601934e-01 7.001967e-01 5.056773e-01 4.316415e-01 64 -938 140 219 -28 -23 -16 -7.272464e-01 -3.156182e-01 -5.362031e-01 2.897999e-01 2.569999
1595876794.412000 803 -155 -441 1594 68 77 -3.145748e-01 6.760245e-01 5.423577e-01 3.871455e-01 68 -934 134 209 -86 -2 -36 -7.282796e-01 -3.128087e-01 -5.368102e-01 2.891268e-01 2.581423
1595876794.464000 956 -155 -441 1594 68 77 -3.145748e-01 6.760245e-01 5.423577e-01 3.871455e-01 72 -934 134 209 -86 -2 -36 -7.282796e-01 -3.128087e-01 -5.368102e-01 2.891268e-01 2.587316
1595876794.512000 956 -152 -553 1196 20 665 -3.735988e-01 6.641281e-01 5.507850e-01 3.405785e-01 66 -941 145 224 -68 55 -38 -7.274023e-01 -3.117613e-01 -5.388074e-01 2.887515e-01 2.604667
1595876794.564000 803 -152 -553 1196 20 665 -3.735988e-01 6.641281e-01 5.507850e-01 3.405785e-01 65 -941 145 224 -68 55 -38 -7.274023e-01 -3.117613e-01 -5.388074e-01 2.887515e-01 2.616086
1595876794.612000 803 -137 -437 938 -81 678 -4.248722e-01 6.618142e-01 5.401693e-01 2.995041e-01 83 -940 140 232 14 7 17 -7.264471e-01 -3.123198e-01 -5.397999e-01 2.886989e-01 2.649533
1595876794.664000 940 -137 -437 938 -81 678 -4.248722e-01 6.618142e-01 5.401693e-01 2.995041e-01 66 -926 145 186 17 -40 13 -7.271301e-01 -3.139727e-01 -5.374891e-01 2.894970e-01 2.686492
1595876794.712000 940 -160 -592 -110 -164 -70 -4.406066e-01 6.636260e-01 5.409470e-01 2.698937e-01 61 -926 145 186 17 -40 13 -7.271301e-01 -3.139727e-01 -5.374891e-01 2.894970e-01 2.713756
1595876794.764000 836 -160 -592 -110 -164 -70 -4.406066e-01 6.636260e-01 5.409470e-01 2.698937e-01 61 -926 145 186 17 -40 13 -7.271301e-01 -3.139727e-01 -5.374891e-01 2.894970e-01 2.761537
1595876794.812000 836 -190 -385 -1327 -915 -970 -3.911010e-01 6.735628e-01 5.501536e-01 3.011380e-01 65 -940 123 226 50 28 18 -7.258164e-01 -3.156679e-01 -5.384420e-01 2.891791e-01 2.815245
